Fecha,Ticker,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating,SovereignRating
31/12/2012,IQ30643,0.035643856,0.185227,2.101617535,0.18079096,0.390728477,37.72456567,2.169162526,1.353232863,-7.6623,0.085533338,0.827255335,2.481647858,17.6196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB+,AA+
31/03/2013,IQ30643,0.041023533,0.225553,1.643926528,0.063670412,0.353593936,53.06111309,8.789704333,1.607022282,-4.468,0.102158373,0.877340396,2.346884824,21.3244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB,AA+
30/06/2013,IQ30643,0.041854397,0.226672,1.801833851,0.047770828,0.380755169,57.62767626,11.10257983,1.752404213,-0.8048,0.103460019,0.890911573,2.456181534,22.2212,0.039128854,0.21510825,1.820119622,0.118648441,0.378861958,50.23608695,6.167802883,1.503294373,-3.5996,0.098855285,0.857174083,2.443466324,20.7982,BBB,AA+
30/09/2013,IQ30643,0.037133414,0.20941,2.032826319,0.041442997,0.398387845,49.5869315,11.09417761,1.782104026,-3.2544,0.101422514,0.874691552,2.586130879,22.5756,0.0389138,0.2117155,1.895051058,0.083418799,0.380866357,49.50007163,8.288906074,1.623690846,-4.047375,0.098143561,0.867549714,2.467711274,20.9352,BBB,AA+
31/12/2013,IQ30643,0.031438866,0.166666,2.710240486,0.037095054,0.430726826,39.58661851,8.607333046,1.946581487,-7.9908,0.087891441,0.825162578,2.774485203,19.8888,0.037862553,0.20707525,2.047206796,0.047494823,0.390865944,49.96558484,9.898448704,1.772028002,-4.1295,0.098733087,0.867026525,2.54092061,21.5025,BBB+,AA+
31/03/2014,IQ30643,0.030161318,0.189837,2.457107885,0.035003158,0.430224243,42.27234177,10.31718123,1.885483015,-16.4308,0.079052212,0.81843144,2.774872019,18.0492,0.035146999,0.19814625,2.250502135,0.040328009,0.410023521,47.26839201,10.28031793,1.841643185,-7.1202,0.092956546,0.852299286,2.647917409,20.6837,BBB+,AA+
30/06/2014,IQ30643,0.035466353,0.20852,1.998736697,0.032452203,0.420935506,49.02321364,12.95900525,2.113795896,-4.988,0.093181219,0.848953085,2.670254513,21.8184,0.033549988,0.19360825,2.299727847,0.036498353,0.420068605,45.11727636,10.74442428,1.931991106,-8.166,0.090386846,0.841809664,2.701435653,20.583,BBB+,AA+
30/09/2014,IQ30643,0.034929063,0.200476,1.959989176,0.032374697,0.41686717,48.0461246,12.74994495,2.253404539,1.6002,0.088413455,0.858320197,2.592786462,20.1284,0.0329989,0.19137475,2.281518561,0.034231278,0.424688436,44.73207463,11.15836612,2.049816234,-6.95235,0.087134582,0.837716825,2.703099549,19.9712,BBB+,AA+
31/12/2014,IQ30643,0.033375332,0.177629,2.279312967,0.114562017,0.414938782,33.48278982,3.096506924,1.733790843,12.192,0.079063925,0.828672382,2.572686914,17.0448,0.033483017,0.1941155,2.173786681,0.053598019,0.420741425,43.20611746,9.780659588,1.996618573,-1.90665,0.084927703,0.838594276,2.652649977,19.2602,BBB+,AA+
31/03/2015,IQ30643,0.019002728,0.210799,4.349515672,0.050184991,0.490883779,14.32786453,4.286851035,1.648845773,37.5552,0.000394967,0.500982291,3.121134589,0.1084,0.030693369,0.199356,2.646888628,0.057393477,0.435906309,36.21999815,8.273077039,1.937459263,11.58985,0.065263392,0.759231989,2.73921562,14.775,BBB,AA+
30/06/2015,IQ30643,0.023608384,0.207283,3.353074691,0.099317844,0.469215773,31.77193728,2.728964795,1.418463057,45.4459,0.075900302,0.613527639,3.022272366,14.4804,0.027728877,0.19904675,2.985473126,0.074109887,0.447976376,31.90717906,5.715566926,1.763626053,24.198325,0.060943162,0.700375627,2.827220083,12.9405,BBB,AA+
30/09/2015,IQ30643,0.023463664,0.202563,3.245013678,0.100984853,0.463254821,32.96041245,2.725938958,1.467740187,45.5984,0.067315741,0.629552845,2.926009333,12.6068,0.024862527,0.1995685,3.306729252,0.091262426,0.459573289,28.13575102,3.209565428,1.567209965,35.197875,0.055668734,0.643183789,2.910525801,11.0601,BBB,AA+
31/12/2015,IQ30643,0.022015652,0.160504,3.955460604,0.066214742,0.45121188,25.37319572,3.391851063,1.565089627,34.09,0.050917676,0.631373183,2.867682939,9.2632,0.022022607,0.19528725,3.725766161,0.079175607,0.468641563,26.1083525,3.283401463,1.525034661,40.672375,0.048632172,0.593858989,2.984274807,9.1147,BBB,AA+
31/03/2016,IQ30643,0.022983401,0.197629,3.140776075,0.06652176,0.443769777,33.29160226,4.265144154,1.670968527,21.3807,0.069797839,0.637095431,2.78069583,12.6604,0.023017775,0.19199475,3.423581262,0.0832598,0.456863063,30.84928693,3.277974743,1.53056535,36.62875,0.06598289,0.627887275,2.899165117,12.2527,BBB,AA+
30/06/2016,IQ30643,0.026861047,0.212762,2.671374205,0.014434352,0.426438482,37.8915203,23.19446609,2.079348852,9.2948,0.083207389,0.671033171,2.664527388,15.1076,0.023830941,0.1933645,3.253156141,0.062038927,0.44616874,32.37918268,8.394350066,1.695786798,27.590975,0.067809661,0.642263658,2.809728873,12.4095,BBB,AA+
30/09/2016,IQ30643,0.025063868,0.204029,2.893929216,0.113134783,0.426113374,33.27145074,2.773415115,1.388400795,5.4913,0.075652211,0.655306221,2.614731901,13.2352,0.024230992,0.193731,3.165385025,0.065076409,0.436883378,32.45694226,8.406219105,1.67595195,17.5642,0.069893779,0.648702002,2.731909515,12.5666,BBB,AA+
31/12/2016,IQ30643,0.023731312,0.163029,3.478874668,0.093939653,0.410577665,29.42904588,2.833114698,1.356259575,13.3702,0.077242073,0.670260406,2.580510777,13.3524,0.024659907,0.19436225,3.046238541,0.072007637,0.426724825,33.47090479,8.266535014,1.623744437,12.38425,0.076474878,0.658423807,2.660116474,13.5889,BBB,AA+
31/03/2017,IQ30643,0.023821736,0.195922,2.943833579,0.08768641,0.41038952,36.01524948,3.634821018,1.417978554,4.5656,0.079813961,0.66761852,2.546327345,13.7656,0.02486949,0.1939355,2.997002917,0.077298799,0.41837976,34.1518166,8.10895423,1.560496944,8.180475,0.078978908,0.666054579,2.601524353,13.8652,BBB,AA+
30/06/2017,IQ30643,0.025894984,0.205291,2.840715038,0.084792506,0.411199463,37.30174796,3.94841443,1.393353642,1.4839,0.075488313,0.670598893,2.528418731,13.0724,0.024627975,0.19206775,3.039338125,0.094888338,0.414570006,34.00437351,3.297441315,1.388998141,6.22775,0.077049139,0.66594601,2.567497188,13.3564,BBB,AA+
30/09/2017,IQ30643,0.023478594,0.202086,3.242433392,0.002507481,0.432451863,35.05837859,116.0219269,1.886937289,8.4486,0.069517687,0.622557184,2.712878689,12.1788,0.024231656,0.191582,3.126464169,0.067231512,0.416154628,34.45110548,31.60956927,1.513632265,6.967075,0.075515508,0.65775875,2.592033885,13.0923,BBB,AA+
30/09/2012,IQ107633,0.016129032,0.175507,2.960626126,0.079235609,0.347787324,14.2987772,3.658804753,2.823763955,13.9194,0.066027088,0.57448533,2.834367103,10.9472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB-,AA+
31/12/2012,IQ107633,0.012388818,0.137,3.09580292,0.095315777,0.340771919,12.45454545,2.679706601,2.905311778,-0.7247,0.0715,0.635324015,3.061512278,13.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB-,AA+
31/03/2013,IQ107633,0.020623501,0.189646,2.362166337,0.044498186,0.330535572,18.04874859,8.043464043,3.639925373,69.7247,0.073808303,0.623820943,2.925631431,13.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB-,AA+
30/06/2013,IQ107633,0.022576934,0.198505,2.187651151,0.035629454,0.332973828,20.98761506,10.30301103,3.800741427,44.0677,0.092480149,0.615760713,2.354893329,15.5568,0.017929571,0.1751645,2.651561634,0.063669757,0.33801716,16.44742157,6.171246607,3.292435634,31.746775,0.075953885,0.61234775,2.794101035,13.4135,BBB-,AA+
30/09/2013,IQ107633,0.017682106,0.181568,3.272097546,0.000328623,0.389903261,16.67367613,791.999616,4.194528875,27.3311,0.076570381,0.558908322,2.55174105,11.112,0.01831784,0.17667975,2.729429489,0.04394301,0.348546145,17.04114631,203.2564494,3.635126864,35.0997,0.078589708,0.608453498,2.723444522,13.4547,BBB-,AA+
31/12/2013,IQ107633,0.020209684,0.187056,2.709726325,0.000369754,0.373085943,14.93799419,843.996672,2.062056738,-12.0834,0.02393617,0.62243068,2.1220726,3.336,0.020273056,0.18919375,2.63291034,0.020206504,0.356624651,17.66200849,413.5856908,3.424313103,32.260025,0.066698751,0.605230165,2.488584602,10.9342,BBB-,AA+
31/03/2014,IQ107633,0.020062048,0.210181,2.775185819,0.000369754,0.372905895,20.09634236,833.998208,2.159514925,12.7027,0.097782258,0.547121682,2.106753813,11.3144,0.020132693,0.1943275,2.73616521,0.009174396,0.367217232,18.17390694,620.0743768,3.054210491,18.004525,0.07269224,0.586055349,2.283865198,10.3298,BBB-,AA+
30/06/2014,IQ107633,0.022284477,0.242362,2.393387542,0,0.343944989,22.9397093,NaN,3.077642657,17.8217,0.148167006,0.50019101,2.198796024,15.3404,0.020059579,0.20529175,2.787599308,0.000267033,0.369960022,18.6619305,823.3314987,2.873435799,11.443025,0.086613954,0.557162924,2.244840871,10.2757,BBB-,AA+
30/09/2014,IQ107633,0.02358631,0.229765,2.148863758,0,0.401934524,19.99999886,NaN,3.147335423,21.8836,0.607832898,0.569940476,2.295081967,12.1852,0.02153563,0.217341,2.506790861,0.000184877,0.372967838,19.49351118,838.99744,2.611637436,10.08115,0.219429583,0.559920962,2.180676101,10.544,BBB-,AA+
31/12/2014,IQ107633,0.020955636,0.227628,2.3476724,0,0.401426767,18.0888384,NaN,3.303921569,14.3258,0.098993289,0.53147061,2.53714178,12.688,0.021722118,0.227484,2.41627738,9.24E-05,0.380053044,20.28122223,833.998208,2.922103643,16.68345,0.238193863,0.537180945,2.284443396,12.882,BBB-,AA+
31/03/2015,IQ107633,0.018525636,0.211504,2.914848105,0,0.41525098,17.5420908,NaN,3.112676056,-8.772,0.05868681,0.529172112,2.587825741,7.8208,0.021338015,0.22781475,2.451192952,0,0.390639315,19.64265934,NaN,3.160393926,11.314775,0.228420001,0.532693552,2.404711378,12.0086,BBB,AA+
30/06/2015,IQ107633,0.017930606,0.193137,3.066631573,0,0.419312272,15.86357086,NaN,2.738846572,-26.6807,0.079690094,0.561049445,2.615837563,11.5752,0.020249547,0.2155085,2.619503959,0,0.409481136,17.87362473,NaN,3.075694905,0.189175,0.211300773,0.547908161,2.508971763,11.0673,BBB,AA+
30/09/2015,IQ107633,0.021840874,0.218681,2.734928609,0,0.421372855,18.09088273,NaN,2.786191537,-9.5455,0.104945055,0.567862715,2.628126281,15.5868,0.019813188,0.2127375,2.766020172,0,0.414340718,17.3963457,NaN,2.985408934,-7.6681,0.085578812,0.54738872,2.592232841,11.9177,BBB,AA+
31/12/2015,IQ107633,0.019461797,0.211908,3.023429271,0,0.432644562,16.49992745,NaN,2.484571429,-10.5912,0.040863981,0.548774628,2.564386938,5.7452,0.019439728,0.2088075,2.93495939,0,0.422145167,16.99911796,NaN,2.780571399,-13.89735,0.071046485,0.551714725,2.599044131,10.182,BBB,AA+
31/03/2016,IQ107633,0.011938106,0.218715,5.434104339,0.000437015,0.42026723,16.57724412,401.99817,1.859756098,10.7438,0.044069641,0.337572891,2.118373699,4.2772,0.017792846,0.21061025,3.564773448,0.000109254,0.42339923,16.75790629,401.99817,2.467341409,-9.0184,0.067392193,0.50381492,2.48168112,9.2961,BBB-,AA+
30/06/2016,IQ107633,0.013097458,0.261732,5.097717743,0.000106895,0.425439993,15.26310821,1739.994336,2.137443802,39.423,0.101083032,0.302332985,2.331813362,5.276,0.016584559,0.227759,4.072544991,0.000135977,0.42493116,16.60779063,1070.996253,2.316990716,7.507525,0.072740427,0.439135805,2.41067507,7.7213,BBB-,AA+
30/09/2016,IQ107633,0.014036093,0.252037,4.649542767,0.224665609,0.421178268,15.19296723,0.873863907,1.008716561,39.2282,0.132130384,0.328081734,2.27921654,6.96,0.014633363,0.236098,4.55119853,0.05630238,0.424882513,15.88331175,714.28879,1.872621972,19.70095,0.07953676,0.379190559,2.323447635,5.5646,BBB-,AA+
31/12/2016,IQ107633,0.011172894,0.220413,4.57813071,0.039595619,0.370108611,13.03702078,4.992901574,1.344941957,20.5479,0.345021916,0.33196487,2.096187364,2.7,0.012561138,0.23822425,4.93987389,0.066201284,0.409248525,15.01758509,536.9648179,1.587714605,27.485725,0.155576243,0.32498812,2.206397741,4.8033,BBB-,AA+
31/03/2017,IQ107633,0.014893953,0.245717,4.003616539,0.048194464,0.374559234,16.8080356,4.851298904,1.433463796,13.9726,0.09273479,0.356402295,2.061964189,6.8276,0.013300099,0.24497475,4.58225194,0.078140647,0.397821526,15.07528295,437.6781001,1.481141529,28.292925,0.167742531,0.329695471,2.192295363,5.4409,BBB-,AA+
30/06/2017,IQ107633,0.019062665,0.27157,3.265793692,0.093886156,0.374670879,19.6399424,2.940111138,1.37007874,12.8735,0.013274336,0.380832017,2.089108911,1.0488,0.014791401,0.24743425,4.124270927,0.101585462,0.385129248,16.1694915,3.414543881,1.289300264,21.65555,0.145790357,0.349320229,2.131619251,4.3841,BBB,AA+
30/09/2017,IQ107633,0.021682426,0.283502,2.829100062,0.009529665,0.353548527,21.67343861,34.25801587,1.482893451,22.6327,0.069407368,0.40712966,2.034494196,5.7344,0.016702984,0.2553005,3.669160251,0.047801476,0.368221813,17.78960935,11.76058187,1.407844486,17.506675,0.130109603,0.36908221,2.070438665,4.0777,BBB,AA+
30/09/2012,IQ3738520,0.065637471,0.224276,0.149343242,0.001045296,0.301407267,60.87258415,1115.997376,2.088267345,100.2392,0.155948553,1.56773787,2.693635078,66.2116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB+,BBB+
31/12/2012,IQ3738520,0.063601007,0.211014,0.305555811,0.001064585,0.322351865,56.29086196,1031.999136,1.898221718,-3.129,0.134133043,1.678334477,2.988717949,60.9284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB+,BBB+
31/03/2013,IQ3738520,0.053299783,0.194838,0.207060045,0.001614205,0.283426741,51.84896513,686.998788,1.917339485,-52.1255,0.117980715,1.613176255,2.639794686,53.3588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BB+,BBB+
30/06/2013,IQ3738520,0.048360922,0.195385,0.220105213,0.001080302,0.300443579,52.4704502,891.9976533,2.072769054,-48.3797,0.101635514,1.481769988,2.636337707,40.8328,0.057724796,0.20637825,0.220516078,0.001201097,0.301907363,55.37071536,931.7482383,1.9941494,-0.84875,0.127424456,1.585254648,2.739621355,55.3329,BB+,BBB+
30/09/2013,IQ3738520,0.051364366,0.202923,0.127118941,0.00036062,0.296736223,64.36348609,2831.993388,2.237470167,-14.9039,0.122384637,1.493418941,2.533206831,47.4772,0.054156519,0.20104,0.214960003,0.001029928,0.300739602,56.24344085,1360.747241,2.031450106,-29.634525,0.119033477,1.566674915,2.699514293,50.6493,BBB-,BBB+
31/12/2013,IQ3738520,0.051743532,0.193877,0.450659176,0,0.401799775,55.836576,NaN,2.152625153,-9.1634,0.121315193,1.587401575,3.563126253,55.3684,0.051192151,0.19675575,0.251235844,0.000763782,0.320601579,56.12986935,1470.329943,2.095050965,-31.143125,0.115829015,1.54394169,2.843116369,49.2593,BBB-,BBB+
31/03/2014,IQ3738520,0.053239404,0.195537,0.453454119,0,0.405820534,51.230694,NaN,2.382516189,-3.0568,0.115971814,1.573391847,3.282410917,61.5624,0.051177056,0.1969305,0.312834362,0.000360231,0.351200028,55.97530157,1861.995521,2.211345141,-18.87595,0.11532679,1.533995588,3.003770427,51.3102,BBB-,BBB+
30/06/2014,IQ3738520,0.043088917,0.191154,0.5015853,0,0.412979351,50.47994832,NaN,2.409090909,-5.6802,0.096940321,1.391066161,3.351694915,46.8004,0.049859055,0.19587275,0.383204384,9.02E-05,0.379333971,55.4776761,2831.993388,2.295425604,-8.201075,0.114152991,1.511319631,3.182609729,52.8021,BBB-,A-
30/09/2014,IQ3738520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.049357284,0.193522667,0.468566198,0,0.406866553,52.51573944,NaN,2.314744083,-5.9668,0.111409109,1.517286527,3.399077362,54.57706667,BBB-,A-
31/12/2014,IQ3738520,0.047414235,0.17992,0.590310797,0,0.390066564,50.44423704,NaN,2.150616333,-3.8136,0.100660502,1.550435228,3.314663951,52.7516,0.047914185,0.188870333,0.515116739,0,0.402955483,50.71829312,NaN,2.314074477,-4.183533333,0.104524213,1.504964412,3.316256595,53.7048,BBB-,A
31/03/2015,IQ3738520,0.040318106,0.174242,0.244565813,0,0.363602737,51.51987456,NaN,2.352607308,-6.5313,0.252435065,1.367116701,2.91090175,112.0552,0.043607086,0.181772,0.445487303,0,0.388882884,50.81468664,NaN,2.30410485,-5.3417,0.150011963,1.43620603,3.192420205,70.53573333,BBB-,A
30/06/2015,IQ3738520,0.035571941,0.168168,0.589732733,0.120580005,0.391689916,46.66662,4.725733671,1.916201117,-14.7641,0.087387387,1.327222001,3.145095581,33.7096,0.041101427,0.17411,0.474869781,0.040193335,0.381786406,49.5435772,4.725733671,2.139808253,-8.369666667,0.146827651,1.414924643,3.123553761,66.17213333,BBB-,A+
30/09/2015,IQ3738520,0.021838497,0.145833,0.977753991,0,0.422041646,31.05447447,NaN,2.376440461,-30.1146,0.046789617,1.189639411,3.262094102,17.6516,0.036285695,0.16704075,0.600590833,0.030145001,0.391850216,44.92130152,4.725733671,2.198966305,-13.8059,0.121818143,1.358603335,3.158188846,54.042,BBB-,A+
31/12/2015,IQ3738520,0.015970922,0.120683,1.571539651,0,0.455997357,30.04236383,NaN,1.796173657,-48.1645,0.011623932,1.288688182,4.723725286,5.506,0.028424866,0.1522315,0.845898047,0.030145001,0.408332914,39.82083322,4.725733671,2.110355636,-24.893625,0.099559,1.293166573,3.51045418,42.2306,BBB-,A+
31/03/2016,IQ3738520,0.027967258,0.152377,1.580227692,0,0.470668486,37.91647683,NaN,1.548247341,-29.3479,0.05525787,1.35788995,4.830313015,35.2656,0.025337154,0.14676525,1.179813517,0.030145001,0.435099351,36.41998378,4.725733671,1.909265644,-30.597775,0.050264702,1.290859886,3.990306996,23.0332,BBB-,A+
30/06/2016,IQ3738520,0.009433962,0.094412,2.990826825,0,0.493193217,20.85099064,NaN,1.593625498,-56.25,-0.008092486,1.239550991,4.97563874,-4.7944,0.01880266,0.12832625,1.78008704,0,0.460475176,29.96607644,NaN,1.828621739,-40.96925,0.026394733,1.268942133,4.447942786,13.4072,BBB-,A+
30/09/2016,IQ3738520,0.03566804,0.179835,1.291256349,0,0.481695115,40.2398796,NaN,1.506134969,42.4929,0.059706829,1.317010006,5.574146982,42.8616,0.022260046,0.13682675,1.858462629,0,0.475388544,32.26242773,NaN,1.611045366,-22.817375,0.029624036,1.300784782,5.025956006,19.7097,BBB-,A+
31/12/2016,IQ3738520,0.04707394,0.205252,1.000422075,0,0.478098353,47.51994304,NaN,1.544199925,30.5494,0.102626123,1.352178484,5.621142482,77.978,0.0300358,0.157969,1.715683235,0,0.480913793,36.63182253,NaN,1.548051934,-3.1389,0.052374584,1.316657358,5.250310305,37.8277,BBB-,A+
31/03/2017,IQ3738520,0.032241503,0.185489,1.111396538,0.03020455,0.537118801,33.06650573,12.55690091,1.957690929,102.4489,0.072550486,1.098264709,6.05659204,49.5688,0.031104361,0.166247,1.598475447,0.007551137,0.497526371,35.41932975,12.55690091,1.65041283,29.8103,0.056697738,1.251751047,5.556880061,41.4035,BBB-,A+
30/06/2017,IQ3738520,0.030427277,0.190357,1.354806623,0,0.541756582,29.54831884,NaN,1.919649657,5.2873,0.047381546,1.038411739,6.794721408,30.6864,0.03635269,0.19023325,1.189470396,0.007551137,0.509667213,37.5936618,12.55690091,1.73191887,45.194625,0.070566246,1.201466234,6.011650728,50.2737,BBB-,A+
30/09/2017,IQ3738520,0.034167039,0.177431,1.454501796,0,0.558508263,30.62284538,NaN,1.962571196,-7.1571,0.068768997,1.175524788,7.210950081,55.564,0.03597744,0.18963225,1.230281758,0.007551137,0.5288705,35.18940325,12.55690091,1.846027927,32.782125,0.072831788,1.16609493,6.420851502,53.4493,BB+,A+
30/09/2012,IQ191564,0.027156933,0.234279,1.110947841,0.248494388,0.195091992,87.86073663,2.782700279,1.069928978,8.319,0.115377481,0.575823119,1.785070785,13.2332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A,AA+
31/12/2012,IQ191564,0.025941817,0.229785,1.366178572,0.275962861,0.216363681,113.3039863,2.164894442,0.987860395,-2.6523,0.121858743,0.562535651,1.859395896,13.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A,AA+
31/03/2013,IQ191564,0.026979523,0.26009,1.182609104,0.209954537,0.208178667,132.288668,3.087727627,1.115215937,26.2068,0.143357969,0.518891811,1.843013773,14.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A,AA+
30/06/2013,IQ191564,0.037286663,0.308602,0.774630474,0.147903753,0.186222305,153.6771594,6.440728177,1.25253505,2.6134,0.159526689,0.574840191,1.754961117,18.0696,0.029341234,0.258189,1.108591498,0.220578885,0.201464161,121.7826376,3.619012631,1.10638509,8.621725,0.13503022,0.558022693,1.810610393,14.9007,A,AA+
30/09/2013,IQ191564,0.027806157,0.243603,0.944730471,0.104938272,0.179466033,139.1604693,7.367318965,1.205485304,11.5597,0.120504841,0.569564629,1.687248183,13.1236,0.02950354,0.26052,1.067037155,0.184689856,0.197557672,134.6075707,4.765167303,1.140274171,9.4319,0.13631206,0.556458071,1.786154742,14.8733,A,AA+
31/12/2013,IQ191564,0.032044345,0.262084,0.852760961,0.239400039,0.185183849,159.3082447,3.499855662,1.004268603,23.7912,0.149484117,0.592020778,1.758415088,15.9584,0.031029172,0.26859475,0.938682753,0.17554915,0.189762714,146.1086354,5.098907607,1.144376224,16.042775,0.143218404,0.563829352,1.76090954,15.4924,A,AA+
31/03/2014,IQ191564,0.036098329,0.305691,0.815151507,0.304672063,0.189985469,212.5966841,2.979911681,0.992349294,29.7267,0.164563482,0.564252846,1.733417296,17.3252,0.033308873,0.279995,0.846818353,0.199228532,0.185214414,166.1856394,5.071953621,1.113659563,16.92275,0.148519782,0.575169611,1.733510421,16.1192,A,AA+
30/06/2014,IQ191564,0.041780634,0.325284,0.742665147,0.1993059,0.192730791,219.1886672,5.043520328,1.138866003,13.49,0.180089844,0.595583054,1.722270221,20.1052,0.034432366,0.2841655,0.838827022,0.212079068,0.186841535,182.5635164,4.722651659,1.085242301,19.6419,0.153660571,0.580355326,1.725337697,16.6281,A,AA+
30/09/2014,IQ191564,0.028460789,0.24102,0.984260941,0.149700204,0.180279381,165.88871,5.257036585,1.141739392,5.9616,0.120994431,0.588648944,1.747395077,13.4308,0.034596024,0.28351975,0.848709639,0.223269552,0.187044872,189.2455765,4.195081064,1.069305823,18.242375,0.153782969,0.585126405,1.740374421,16.7049,A,AA+
31/12/2014,IQ191564,0.036858735,0.283772,0.754343921,0.264522759,0.190072959,220.2893248,3.473483411,1.025946203,17.7929,0.162945262,0.615430574,1.821082585,18.7056,0.035799622,0.28894175,0.824105379,0.229550232,0.18826715,204.4908465,4.188488001,1.074725223,16.7428,0.157148255,0.590978854,1.756041295,17.3917,A,AA+
31/03/2015,IQ191564,0.036236365,0.296123,0.759622922,0.185264425,0.174496879,223.635679,5.326580589,1.166741238,3.6225,0.169167804,0.581508487,1.723364899,18.2752,0.035834131,0.28654975,0.810223233,0.199698322,0.184395003,207.2505952,4.775155228,1.118323209,10.21675,0.158299335,0.595292765,1.753528196,17.6292,A,AA+
30/06/2015,IQ191564,0.043059737,0.331043,0.622435675,0.204216591,0.174814289,279.8060866,5.56203186,1.113719142,6.9543,0.189527517,0.599814575,1.72979983,21.0604,0.036153906,0.2879895,0.780165865,0.200925995,0.179915877,222.4049501,4.904783111,1.112036494,8.582825,0.160658753,0.596350645,1.755410598,17.868,A,AA+
30/09/2015,IQ191564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.038718279,0.303646,0.712134173,0.218001258,0.179794709,241.2436968,4.787365287,1.102135528,9.456566667,0.173880194,0.598917879,1.758082438,19.34706667,A,AA+
31/12/2015,IQ191564,0.036436007,0.282415,0.856068473,0.263209506,0.196593409,224.4700871,3.345160184,1.025958124,27.7963,0.119079337,0.6129142,1.812393382,14.0456,0.03857737,0.303193667,0.746042357,0.217563507,0.181968192,242.6372842,4.744590878,1.102139501,12.79103333,0.159258219,0.598079088,1.755186037,17.79373333,A,AA+
31/03/2016,IQ191564,0.044262713,0.301495,0.794932142,0.31456516,0.209884489,278.5448352,3.089741029,0.945307512,20.9473,0.188926791,0.676601458,1.869807876,24.0364,0.041252819,0.304984333,0.757812097,0.260663753,0.193764062,260.9403363,3.998977691,1.028328259,18.56596667,0.165844548,0.629776745,1.804000363,19.71413333,A,AA+
30/06/2016,IQ191564,0.037257378,0.30596,1.014807165,0.272464729,0.234002482,195.9503822,2.757946301,0.995665671,7.5338,0.165240188,0.574714172,1.880108311,18.9256,0.0393187,0.296623333,0.888602593,0.283413132,0.21349346,232.9884348,3.064282504,0.988977102,18.75913333,0.157748772,0.621409943,1.85410319,19.00253333,A,AA+
30/09/2016,IQ191564,0.045647535,0.334524,0.796377864,0.259869869,0.224838859,217.0908704,3.596384901,0.974822931,10.1222,0.18190096,0.62815408,1.888298093,22.5632,0.040900909,0.3060985,0.865546411,0.277527316,0.21632981,229.0140437,3.197308103,0.985438559,16.5999,0.163786819,0.623095977,1.862651915,19.8927,A,AA+
31/12/2016,IQ191564,0.040469119,0.297145,0.953450474,0.278086872,0.22374858,145.2228655,3.083883243,0.862711601,-4.4169,0.167681277,0.645758714,1.941115374,21.0624,0.041909186,0.309781,0.889891911,0.281246657,0.223118602,209.2022383,3.131988868,0.944626929,8.5466,0.175937304,0.631307106,1.894832413,21.6469,A,AA+
31/03/2017,IQ191564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041124677,0.312543,0.921545168,0.27014049,0.227529974,186.0880393,3.146071481,0.944400068,4.413033333,0.171607475,0.616208989,1.903173926,20.8504,A,AA+
30/06/2017,IQ191564,0.040846559,0.331883,1.008418071,0.224680183,0.235853475,153.947537,3.639047637,0.936942125,7.5577,0.179064187,0.581045018,1.942306472,21.5068,0.042321071,0.321184,0.91941547,0.254212308,0.228146971,172.0870909,3.439771927,0.924825552,4.421,0.176215475,0.618319271,1.923906646,21.7108,A+,AA+
30/09/2017,IQ191564,0.028646296,0.27013,1.540704939,0.244039382,0.264028229,100.7880663,2.237194601,0.81087012,-1.5122,0.136708663,0.53363121,2.075511354,16.1816,0.036653991,0.299719333,1.167524495,0.248935479,0.241210095,133.3194896,2.986708494,0.870174615,0.542866667,0.161151376,0.586811648,1.986311067,19.5836,A+,AA+
