Fecha,Ticker,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,Ratio27,Ratio28,Ratio29,Ratio30,IssuerRating,SovereignRating
30/06/2017,BVL:SCOTIAC1,8.083218391,0.220620716,1.006685501,0.049509045,0.029202269,0.074222353,0.352845723,0.210201897,1.74,0.23557398,0.073981296,14.0648,0.046514955,1.174422884,0.718151467,8.339228774,0.217580518,0.962484926,0.04871525,0.027341984,0.076384755,0.374684002,0.214954896,1.9801,0.265152455,0.074150303,16.5309,0.05059331,1.166815648,0.700076521,BBB+,BBB+
30/09/2017,BVL:SCOTIAC1,7.991992374,0.224591602,0.983926523,0.048678205,0.025035322,0.076553089,0.341068655,0.208694039,2.098,0.278254116,0.073309684,16.7672,0.069490759,1.189718808,0.677731666,8.167496106,0.220058484,0.977009725,0.048453455,0.027014906,0.076200022,0.371178931,0.213762723,2.0069,0.267840514,0.074515715,16.4032,0.056109501,1.180505189,0.698217354,BBB+,BBB+
31/12/2017,BVL:SCOTIAC1,7.731497096,0.23432076,1.004672417,0.050875911,0.029106487,0.076142337,0.424497308,0.19889882,2.1348,0.280853487,0.077549933,16.5052,0.090737078,1.216180158,0.697773658,7.992414783,0.223321541,0.996413007,0.049168029,0.027389932,0.075366768,0.369626679,0.211260175,2.0001,0.266334101,0.074686036,15.9721,0.066235576,1.184583168,0.702834918,BBB+,BBB+
31/03/2018,BVL:SCOTIAC1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.935569287,0.226511026,0.998428147,0.049687721,0.02778136,0.075639259,0.372803895,0.205931585,1.990933333,0.264893861,0.074946971,15.77906667,0.068914264,1.193440617,0.697885597,BBB+,BBB+
30/09/2012,BVL:CREDITC1,12.20168421,0.169014285,0.870080468,0.033964532,0.021222407,NaN,0.491792034,0.377017944,1.9,0.245076713,0.075707338,23.1832,0.1366795,0.955819175,0.6973401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB,BBB
31/12/2012,BVL:CREDITC1,NaN,0.172436248,0.831376104,0.03422269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.140258096,0.906138646,0.697894048,12.20168421,0.170725266,0.850728286,0.034093611,0.021222407,NaN,0.491792034,0.377017944,1.9,0.245076713,0.075707338,23.1832,0.138468798,0.930978911,0.697617074,BBB,BBB
31/03/2013,BVL:CREDITC1,12.93529412,0.163677801,0.83026594,0.035054672,0.019863925,0.06259616,0.449132207,0.322235582,1.836,0.27463306,0.065214533,23.7492,0.147487738,0.881899882,0.708734079,12.56848916,0.168376111,0.843907504,0.034413965,0.020543166,0.06259616,0.47046212,0.349626763,1.868,0.259854887,0.070460935,23.4662,0.141475111,0.914619235,0.701322742,BBB,BBB
30/06/2013,BVL:CREDITC1,13.1737481,0.165034931,0.842751267,0.036919816,0.023967751,0.06158752,0.477805888,0.358588074,1.5816,0.221465831,0.071604698,20.8356,0.157412501,0.919136624,0.712805911,12.77024214,0.167540816,0.843618445,0.035040428,0.021684694,0.06209184,0.472910043,0.352613867,1.772533333,0.247058535,0.07084219,22.58933333,0.145459459,0.915748582,0.704193534,BBB,BBB
30/09/2013,BVL:CREDITC1,12.54240363,0.167021884,0.842358448,0.037084567,0.02455744,0.065535512,0.475956807,0.345370354,1.764,0.231914545,0.075868544,22.1248,0.126667655,0.947703054,0.725774748,12.88381528,0.167042716,0.83668794,0.035820436,0.022796372,0.063239731,0.467631634,0.34206467,1.7272,0.242671145,0.070895925,22.23653333,0.142956497,0.913719552,0.711302197,BBB+,BBB+
31/12/2013,BVL:CREDITC1,NaN,0.16916011,0.851826409,0.0367011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.131233737,0.96053922,0.719345125,12.88381528,0.166223682,0.841800516,0.036440039,0.022796372,0.063239731,0.467631634,0.34206467,1.7272,0.242671145,0.070895925,22.23653333,0.140700408,0.927319695,0.716664966,BBB+,BBB+
31/03/2014,BVL:CREDITC1,12.1064111,0.171776772,0.847035227,0.043587761,0.024051965,0.066205016,0.449966622,0.333558945,1.8156,0.239583178,0.072639396,21.9804,0.12613474,0.957635036,0.722557213,12.60752095,0.168248424,0.845992838,0.038573311,0.024192385,0.064442683,0.467909772,0.345839124,1.7204,0.230987851,0.07337088,21.64693333,0.135362158,0.946253484,0.720120749,BBB+,BBB+
30/06/2014,BVL:CREDITC1,12.108661,0.172191554,0.858790307,0.043518968,0.029798474,0.072934934,0.463158061,0.277913688,1.5056,0.194466759,0.076621616,18.2308,0.120972589,0.984386865,0.721110448,12.25249191,0.17003758,0.850002598,0.040223099,0.02613596,0.068225154,0.463027163,0.318947662,1.695066667,0.221988161,0.075043186,20.77866667,0.12625218,0.962566044,0.722196884,BBB+,BBB+
30/09/2014,BVL:CREDITC1,11.91704289,0.173924373,0.861286927,0.043601199,0.026808575,0.073553778,0.422427337,0.299805109,2.1264,0.262252534,0.079553898,25.3404,0.126800698,1.033520431,0.681955153,12.04403833,0.171763202,0.854734718,0.041852257,0.026886338,0.070897909,0.445184007,0.303759247,1.815866667,0.232100824,0.076271637,21.85053333,0.126285441,0.984020388,0.711241985,BBB+,BBB+
31/12/2014,BVL:CREDITC1,11.75727905,0.172535427,0.864052305,0.043344937,0.017020539,0.069603102,0.553612983,0.360297047,1.5524,0.184666181,0.083246986,18.252,0.107556184,1.061227039,0.686018115,11.97234851,0.172607031,0.857791192,0.043513216,0.024419888,0.070574207,0.472291251,0.317893697,1.75,0.220242163,0.078015474,20.9509,0.120366053,1.009192343,0.702910232,BBB+,BBB+
31/03/2015,BVL:CREDITC1,11.84062591,0.171632637,0.860675547,0.044256895,0.029064367,0.070630668,0.354999076,0.402449156,2.7608,0.309585391,0.088677906,32.6896,0.114553716,1.058732576,0.671438438,11.90590221,0.172570998,0.861201272,0.0436805,0.025672989,0.07168062,0.448549364,0.33511625,1.9863,0.237742716,0.082025102,23.6282,0.117470797,1.034466728,0.690130538,BBB+,BBB+
30/06/2015,BVL:CREDITC1,11.79477689,0.177984549,0.847512497,0.04543618,0.023458707,0.069564382,0.428338581,0.291556345,1.9452,0.267147343,0.074185544,22.9432,0.105553265,1.082878494,0.66001569,11.82743118,0.174019246,0.858381819,0.044159802,0.024088047,0.070837982,0.439844494,0.338526914,2.0962,0.255912862,0.081416084,24.8063,0.113615966,1.059089635,0.674856849,BBB+,BBB+
30/09/2015,BVL:CREDITC1,11.67997674,0.175871746,0.849169154,0.043284458,0.022434968,0.068612828,0.41576828,0.291705575,2.0636,0.289598377,0.07071657,24.1028,0.117917837,1.04438536,0.66902735,11.76816465,0.17450609,0.855352376,0.044080617,0.022994645,0.069602745,0.43817973,0.336502031,2.0805,0.262749323,0.079206752,24.4969,0.111395251,1.061805867,0.671624898,BBB,BBB+
31/12/2015,BVL:CREDITC1,NaN,0.182023362,0.850535021,0.04394243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111318669,1.04290621,0.679996115,11.77179318,0.176878073,0.851973055,0.04422999,0.024986014,0.069602626,0.399701979,0.328570359,2.256533333,0.288777037,0.077860007,26.57853333,0.112335872,1.05722566,0.670119398,BBB,BBB+
31/03/2016,BVL:CREDITC1,11.57584771,0.182093965,0.967593629,0.044757044,0.020180619,0.066561563,0.432194977,0.298119952,2.0172,0.295979482,0.069367231,23.3508,0.114334256,1.060897728,0.626619952,11.68353378,0.179493405,0.878702575,0.044355028,0.022024765,0.068246258,0.425433946,0.293793957,2.008666667,0.284241734,0.071423115,23.4656,0.112281007,1.057766948,0.658914777,BBB,BBB+
30/06/2016,BVL:CREDITC1,11.2099934,0.192223561,0.980212452,0.045826664,0.022309805,0.068701284,0.453162033,0.293660474,1.8172,0.302031276,0.074972533,20.3708,0.109271474,1.093934734,0.657025103,11.48860595,0.183053159,0.911877564,0.044452649,0.021641797,0.067958558,0.43370843,0.294495334,1.966,0.295869712,0.071685445,22.60813333,0.113210559,1.060531008,0.65816713,BBB,BBB+
30/09/2016,BVL:CREDITC1,10.1888361,0.198647021,1.024226976,0.046109273,0.018272803,0.071484415,0.431369635,0.28813746,2.3576,0.30375903,0.077464936,24.0212,0.123574413,1.124505569,0.65572958,10.99155907,0.188746977,0.95564202,0.045158853,0.020254409,0.068915754,0.438908882,0.293305962,2.064,0.30058993,0.0739349,22.58093333,0.114624703,1.08056106,0.654842688,BBB,BBB+
31/12/2016,BVL:CREDITC1,NaN,0.207103567,0.910797888,0.047181931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118039988,1.160622843,0.654934256,10.99155907,0.195017029,0.970707736,0.045968728,0.020254409,0.068915754,0.438908882,0.293305962,2.064,0.30058993,0.0739349,22.58093333,0.116305033,1.109990219,0.648577223,BBB,BBB+
31/03/2017,BVL:CREDITC1,9.611967037,0.203367122,1.011628651,0.048244368,0.024672665,0.069296545,0.410252937,0.309106393,2.2328,0.282543725,0.077922863,21.4616,0.136828004,1.076230118,0.664391834,10.33693218,0.200335318,0.981716492,0.046840559,0.021751757,0.069827414,0.431594868,0.296968109,2.135866667,0.296111344,0.076786777,21.9512,0.12192847,1.113823316,0.658020193,BBB,BBB+
30/06/2017,BVL:CREDITC1,9.766788767,0.212679976,0.995101513,0.049420755,0.019687442,0.068144528,0.428953622,0.306249129,2.2932,0.299265979,0.076407455,22.3972,0.137149714,1.056701447,0.679521314,9.855863969,0.205449422,0.985438757,0.047739082,0.020877636,0.069641829,0.423525398,0.301164327,2.294533333,0.295189578,0.077265085,22.62666667,0.12889803,1.104514994,0.663644246,BBB,BBB+
30/09/2017,BVL:CREDITC1,9.334991176,0.220251936,1.024300999,0.049427872,0.01522176,0.06810778,0.425877303,0.30179825,2.4932,0.322942967,0.076544246,23.274,0.163111523,1.050525987,0.683715034,9.571248993,0.21085065,0.985457262,0.048568731,0.019860622,0.068516284,0.421694621,0.305717924,2.339733333,0.301584224,0.076958188,22.3776,0.138782307,1.086020099,0.670640609,BBB,BBB+
31/12/2017,BVL:CREDITC1,9.085423482,0.216711035,0.911316627,0.047515152,0.018721606,0.06744088,0.477644449,0.349046061,2.2008,0.266822236,0.080985255,19.9952,0.134717681,1.066309626,0.690888761,9.449792616,0.213252517,0.985586947,0.048652037,0.019575868,0.068247433,0.435682078,0.316549958,2.305,0.292893727,0.077964955,21.782,0.142951731,1.062441795,0.679629236,BBB+,BBB+
31/03/2018,BVL:CREDITC1,9.202698413,0.208808605,0.951013728,0.047291926,0.017482461,0.066222133,0.386167229,0.29832877,2.52,0.334247468,0.075523495,23.1908,0.148688805,1.054635358,0.699897683,9.347475459,0.214612888,0.970433217,0.048413926,0.017778317,0.06747883,0.429660651,0.313855553,2.3768,0.305819663,0.077365112,22.2143,0.145916931,1.057043105,0.688505698,BBB+,BBB+
30/09/2012,IQ21765402,11.27341453,0.180001163,0.721450055,0.015402465,0.002140157,NaN,0.440615028,0.182709603,0.9524,0.387119234,0.024253767,10.7368,0.108908352,0.716871377,0.824281053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB
31/12/2012,IQ21765402,11.11826289,0.191325071,0.607891036,0.016058722,0.002101849,0.012334414,0.449259758,0.718008075,1.0316,0.394508748,0.026161069,11.4696,0.027580386,0.792578577,0.722870653,11.19583871,0.185663117,0.664670545,0.015730594,0.002121003,0.012334414,0.444937393,0.450358839,0.992,0.390813991,0.025207418,11.1032,0.068244369,0.754724977,0.773575853,NaN,BBB
31/03/2013,IQ21765402,10.9398773,0.169957076,0.676051708,0.015777385,0.004656673,0.036312656,0.423171775,0.259550053,0.978,0.345966078,0.028566982,10.6992,0.011312706,0.871076437,0.75072202,11.11051824,0.18042777,0.668464266,0.015746191,0.002966226,0.024323535,0.437682187,0.38675591,0.987333333,0.375864687,0.026327273,10.96853333,0.049267148,0.793508797,0.765957909,NaN,BBB
30/06/2013,IQ21765402,13.4388073,0.171279355,0.786538102,0.017747233,0.009914852,0.039983078,0.375507811,0.178665662,0.8988,0.327009256,0.022919047,12.0788,0.127461701,0.685296364,0.638472145,11.69259051,0.178140666,0.697982725,0.016246451,0.004703383,0.029543383,0.422138593,0.334733348,0.9652,0.363650829,0.025475216,11.2461,0.068815786,0.766455689,0.734086468,NaN,BBB
30/09/2013,IQ21765402,14.09332819,0.174524398,0.739307217,0.018597674,0.005922775,0.033883312,0.371657856,0.281063401,1.0372,0.371619823,0.031218174,14.6176,0.141357135,0.821039889,0.687218534,12.39756892,0.176771475,0.702447016,0.017045253,0.005649037,0.030628365,0.4048993,0.359321798,0.9864,0.359775976,0.027216318,12.2163,0.076927982,0.792497817,0.699820838,NaN,BBB+
31/12/2013,IQ21765402,11.89267634,0.183052656,0.606795598,0.020788579,0.009303513,0.035827812,0.334777385,0.348465543,1.1852,0.355746478,0.034066074,14.0952,0.010454585,0.838339218,0.704846899,12.59117228,0.174703371,0.702173156,0.018227718,0.007449453,0.036501715,0.376278707,0.266936165,1.0248,0.350085409,0.029192569,12.8727,0.072646532,0.803937977,0.695314899,NaN,BBB+
31/03/2014,IQ21765402,11.43787543,0.173262404,0.725544168,0.02103592,0.006121779,0.039199466,0.37750533,0.342430704,1.2652,0.3594172,0.035516312,14.4712,0.058200242,0.903568718,0.696051911,12.71567182,0.175529703,0.714546271,0.019542351,0.00781573,0.037223417,0.364862096,0.287656327,1.0966,0.353448189,0.030929902,13.8157,0.084368416,0.812061047,0.681647372,NaN,BBB+
30/06/2014,IQ21765402,10.11549475,0.194015559,0.749890324,0.02075935,0.006345892,0.042992069,0.390621076,0.225431452,1.2572,0.353091027,0.036056175,12.7172,0.012536413,0.932935025,0.769794418,11.88484368,0.181213754,0.705384327,0.020295381,0.00692349,0.037975665,0.368640412,0.299347775,1.1862,0.359968632,0.034214184,13.9753,0.055637094,0.873970712,0.71447794,NaN,BBB+
30/09/2014,IQ21765402,9.633448276,0.175614817,0.776475537,0.019453241,0.005579244,0.037167359,0.396300669,0.250474044,1.16,0.346857,0.031109146,11.1748,0.067446556,0.898816205,0.773285339,10.7698737,0.181486359,0.714676407,0.020509272,0.006837607,0.038796677,0.374801115,0.291700436,1.2169,0.353777926,0.034186927,13.1146,0.037159449,0.893414791,0.735994642,NaN,BBB+
31/12/2014,IQ21765402,10.49638415,0.168837301,0.704795552,0.019386927,0.007079153,0.03743124,0.354435008,0.34436695,1.3828,0.365599865,0.03622264,14.5144,0.011966062,0.871120981,0.786307858,10.42080065,0.17793252,0.739176395,0.020158859,0.006281517,0.039197534,0.379715521,0.290675787,1.2663,0.356241273,0.034726068,13.2194,0.037537318,0.901610232,0.756359881,NaN,BBB+
31/03/2015,IQ21765402,9.89369863,0.198961288,0.726059941,0.01968583,0.004247255,0.038375605,0.359273003,0.33291801,1.46,0.399225331,0.035598526,14.4448,0.030854258,0.929651933,0.733056242,10.03475645,0.184357241,0.739305339,0.019821337,0.005812886,0.038991568,0.375157439,0.288297614,1.315,0.366193306,0.034746622,13.2128,0.030700822,0.908131036,0.765610964,NaN,BBB+
30/06/2015,IQ21765402,9.248458693,0.206293445,0.684034332,0.020826348,0.007577072,0.042192266,0.291367275,0.427439661,1.9464,0.425658662,0.044431791,18.0012,0.024723364,0.917737023,0.707083221,9.817997437,0.187426713,0.722841341,0.019838087,0.006120681,0.038791618,0.350343989,0.338799666,1.4873,0.384335215,0.036840526,14.5338,0.03374756,0.904331536,0.749933165,NaN,BBB+
30/09/2015,IQ21765402,9.573945542,0.198408538,0.670329082,0.020716895,0.005842454,0.041630543,0.337605381,0.346808462,1.4984,0.391937646,0.03659953,14.3456,0.023624565,0.925943905,0.688543222,9.803121753,0.193125143,0.696304727,0.020154,0.006186484,0.039907413,0.335670167,0.362883271,1.5719,0.395605376,0.038213122,15.3265,0.022792062,0.911113461,0.728747636,NaN,BBB+
31/12/2015,IQ21765402,10.25109983,0.198380751,0.654864602,0.021178135,0.008184597,0.036770566,0.37062367,0.377009828,1.182,0.341229222,0.032781251,12.1168,0.049198044,0.903884006,0.646245474,9.741800674,0.200511006,0.683821989,0.020601802,0.006462845,0.039742245,0.339717332,0.37104399,1.5217,0.389512716,0.037352774,14.7271,0.032100058,0.919304217,0.69373204,NaN,BBB+
31/03/2016,IQ21765402,10.70255993,0.195454549,0.657801822,0.020584501,-0.001737718,0.034837874,0.443715676,0.152863643,0.9844,0.410513102,0.024315328,10.5356,0.055633569,0.884191918,0.663695335,9.944016,0.199634321,0.666757459,0.02082647,0.004966601,0.038857812,0.360828,0.326030399,1.4028,0.392334658,0.034531975,13.7498,0.038294886,0.907939213,0.676391813,NaN,BBB+
30/06/2016,IQ21765402,9.811286565,0.219400666,0.768878112,0.020363422,0.002147936,0.034009522,0.323126905,0.427312579,1.5452,0.447695765,0.034741326,15.1604,0.017311523,0.920128145,0.681036739,10.08472297,0.202911126,0.687968404,0.020710738,0.003609317,0.036812126,0.368767908,0.325998628,1.3025,0.397843934,0.032109359,13.0396,0.036441925,0.908536994,0.669880192,NaN,BBB+
30/09/2016,IQ21765402,8.851891892,0.22993926,0.664148129,0.020222905,-0.002112466,0.036515703,0.360103502,0.341120139,1.48,0.462178371,0.032092335,13.1008,0.032575442,0.912717978,0.679575571,9.904209556,0.210793806,0.686423166,0.020587241,0.001620587,0.035533416,0.374392438,0.324576548,1.2979,0.415404115,0.03098256,12.7284,0.038679645,0.905230512,0.66763828,NaN,BBB+
31/12/2016,IQ21765402,8.496611214,0.248346911,0.625105654,0.021486433,0.001708527,0.036671083,0.389179847,0.309416571,1.2984,0.434429664,0.030146967,11.032,0.013555202,0.84196914,0.716182814,9.465587401,0.223285346,0.678983429,0.020664315,1.57E-06,0.035508545,0.379031482,0.307678233,1.327,0.438704226,0.030323989,12.4572,0.029768934,0.889751795,0.685122615,NaN,BBB+
31/03/2017,IQ21765402,8.343934426,0.232920924,0.805335677,0.0208538,0.001289418,0.038817794,0.404379601,0.254480956,1.22,0.408567161,0.030144328,10.1796,0.040765435,0.845213738,0.756519087,8.875931024,0.23265194,0.715866893,0.02073164,0.000758354,0.036503525,0.369197464,0.333082561,1.3859,0.43821774,0.031781239,12.3682,0.026051901,0.88000725,0.708328553,NaN,BBB+
30/06/2017,IQ21765402,8.093559134,0.232444941,0.832600549,0.020657003,0.002498172,0.040262475,0.340188072,0.250086612,1.4408,0.434966592,0.033788996,11.6612,0.02690431,0.901633265,0.76788172,8.446499166,0.235913009,0.731797502,0.020805035,0.000845913,0.038066764,0.373462755,0.28877607,1.3598,0.435035447,0.031543156,11.4934,0.028450097,0.87538353,0.730039798,NaN,BBB+
30/09/2017,IQ21765402,7.777667247,0.245709772,0.789339887,0.022222797,0.004388831,0.042683151,0.323095002,0.353404786,1.6084,0.393804324,0.040429425,12.5096,0.02864983,0.840980172,0.789857313,8.177943005,0.239855637,0.763095441,0.021305008,0.002471237,0.039608626,0.364210631,0.291847231,1.3919,0.417941935,0.033627429,11.3456,0.027468694,0.857449079,0.757610234,NaN,BBB+
31/12/2017,IQ21765402,7.763570293,0.240031034,0.734831533,0.021226118,0.004813874,0.042746432,0.388819614,0.367832409,1.7612,0.421221248,0.040966996,13.6732,0.04252604,0.836819793,0.804447519,7.994682775,0.237776668,0.790526911,0.021239929,0.003247574,0.041127463,0.364120572,0.306451191,1.5076,0.414639831,0.036332436,12.0059,0.034711404,0.856161742,0.77967641,NaN,BBB+
31/03/2018,IQ21765402,7.766170578,0.230342381,0.820158784,0.019594291,0.001132297,0.039109502,0.432946051,0.287805098,1.3976,0.394307845,0.036022167,10.854,0.049331763,0.918117471,0.76697071,7.850241813,0.237132032,0.794232688,0.020925052,0.003208294,0.04120039,0.371262185,0.314782226,1.552,0.411075002,0.037801896,12.1745,0.036852986,0.874387675,0.782289316,NaN,BBB+
30/09/2012,BVL:INTERBC1,10.82395697,0.187948768,0.853030225,0.043067559,0.021255413,NaN,0.483029441,0.2575124,2.7516,0.281662811,0.097522515,29.7832,0.091016969,1.039043271,0.701522479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,BBB,BBB
31/12/2012,BVL:INTERBC1,10.18316924,0.195772602,0.847126773,0.043741342,0.029895399,0.095517982,0.485715504,0.260410576,2.1532,0.22354547,0.095614135,21.9264,0.078092815,1.067086912,0.691517019,10.5035631,0.191860685,0.850078499,0.04340445,0.025575406,0.095517982,0.484372473,0.258961488,2.4524,0.25260414,0.096568325,25.8548,0.084554892,1.053065091,0.696519749,BBB,BBB
31/03/2013,BVL:INTERBC1,10.54741573,0.183119122,0.803434153,0.04323611,0.023230001,0.093363003,0.458043733,0.278295692,2.67,0.285671679,0.089812797,28.1616,0.06704748,1.014270966,0.690504033,10.51818065,0.188946831,0.834530384,0.043348337,0.024793604,0.094440492,0.475596226,0.265406223,2.524933333,0.263626653,0.094316482,26.62373333,0.078719088,1.040133716,0.694514511,BBB,BBB
30/06/2013,BVL:INTERBC1,11.45544244,0.178459184,0.811425898,0.042219718,0.02059711,0.090659434,0.468363137,0.290336482,2.554,0.280617107,0.087773597,29.2572,0.091866397,0.980028526,0.700275104,10.7524961,0.186324919,0.828754262,0.043066182,0.023744481,0.09318014,0.473787954,0.271638787,2.5322,0.267874267,0.092680761,27.2821,0.082005915,1.025107419,0.695954659,BBB,BBB
30/09/2013,BVL:INTERBC1,11.57956778,0.174161993,0.830569935,0.0405145,0.019202659,0.090215411,0.493831379,0.235336566,2.2396,0.26022007,0.084516848,25.9336,0.086840255,0.980160441,0.729313332,10.9413988,0.182878226,0.82313919,0.042427917,0.023231292,0.092438957,0.476488438,0.266094829,2.4042,0.262513581,0.089429344,26.3197,0.080961737,1.010386711,0.702902372,BBB,BBB+
31/12/2013,BVL:INTERBC1,11.32962757,0.173771299,0.83217182,0.039703587,0.019142331,0.089278438,0.500025043,0.222452003,2.1588,0.253871495,0.083363138,24.4584,0.075856816,0.975959266,0.749266745,11.22801338,0.1773779,0.819400452,0.041418479,0.020543025,0.090879071,0.480065823,0.256605186,2.4056,0.270095088,0.086366595,26.9527,0.080402737,0.9876048,0.717339803,BBB,BBB+
31/03/2014,BVL:INTERBC1,11.86225843,0.163265504,0.831065983,0.039730338,0.021288725,0.088508278,0.479876293,0.208874092,2.1112,0.255581416,0.080036849,25.0436,0.09053056,0.964213625,0.72648549,11.55672406,0.172414495,0.826308409,0.040542036,0.020057707,0.08966539,0.485523963,0.239249786,2.2659,0.262572522,0.083922608,26.1732,0.086273507,0.975090465,0.726335168,BBB,BBB+
30/06/2014,BVL:INTERBC1,11.88202783,0.168175852,0.881011413,0.040220582,0.02295113,0.085288984,0.463565606,0.221686609,2.0988,0.252618906,0.084513539,24.938,0.087684302,1.051134148,0.724996397,11.6633704,0.169843662,0.843704788,0.040042252,0.020646211,0.088322778,0.48432458,0.222087318,2.1521,0.255572971,0.083107593,25.0934,0.085227983,0.99286687,0.732515491,BBB,BBB+
30/09/2014,BVL:INTERBC1,11.0245597,0.175013098,0.903673997,0.040215676,0.016656461,0.086460035,0.469450687,0.218322939,2.4756,0.283493723,0.086286999,27.2924,0.110412906,1.05994918,0.713687276,11.52461838,0.170056438,0.861980803,0.039967546,0.020009662,0.087383934,0.478229407,0.217833911,2.2111,0.261391385,0.083550131,25.4331,0.091121146,1.012814055,0.728608977,BBB,BBB+
31/12/2014,BVL:INTERBC1,10.68603483,0.183980558,0.890889884,0.041721826,0.022936621,0.090068811,0.454266067,0.206360684,2.3888,0.266154456,0.087923427,25.5268,0.120239218,1.029107547,0.713725187,11.3637202,0.172608753,0.876660319,0.040472105,0.020958234,0.087581527,0.466789663,0.213811081,2.2686,0.264462125,0.084690203,25.7002,0.102216747,1.026101125,0.719723588,BBB,BBB+
31/03/2015,BVL:INTERBC1,11.10767364,0.174648062,0.856458831,0.042320314,0.023216575,0.087502757,0.425793188,0.232471673,2.6376,0.300601926,0.084987124,29.2976,0.107109372,1.022934007,0.692879551,11.175074,0.175454393,0.883008531,0.041119599,0.021440197,0.087330147,0.453268887,0.219710476,2.4002,0.275717253,0.085927772,26.7637,0.10636145,1.04078122,0.711322103,BBB,BBB+
30/06/2015,BVL:INTERBC1,11.36864479,0.177767425,0.869568561,0.04294737,0.027085012,0.089139847,0.435424967,0.23535773,2.3524,0.264012721,0.088597229,26.7436,0.104784058,1.120780129,0.655850106,11.04672824,0.177852286,0.880147818,0.041801296,0.022473667,0.088292863,0.446233727,0.223128257,2.4636,0.278565707,0.086948695,27.2151,0.110636388,1.058192716,0.69403553,BBB,BBB+
30/09/2015,BVL:INTERBC1,11.39852803,0.179520743,0.83826766,0.042963094,0.02738522,0.089200098,0.41468281,0.263681174,2.5544,0.277330572,0.087599947,29.1164,0.122026729,1.041840578,0.657529209,11.14022032,0.178979197,0.863796234,0.042488151,0.025155857,0.088977878,0.432541758,0.234467816,2.4833,0.277024919,0.087276932,27.6711,0.113539844,1.053665565,0.679996013,BBB-,BBB+
31/12/2015,BVL:INTERBC1,11.67926498,0.18713858,0.78573796,0.045539323,0.032410288,0.090059634,0.446653863,0.208599456,1.9156,0.232094389,0.080267233,22.3728,0.098203131,0.968248888,0.683672026,11.38852786,0.179768702,0.837508253,0.043442525,0.027524274,0.088975584,0.430638707,0.235027508,2.365,0.268509902,0.085362883,26.8826,0.108030822,1.0384509,0.672482723,BBB-,BBB+
31/03/2016,BVL:INTERBC1,11.7678772,0.183432567,0.802914274,0.046433672,0.028336391,0.088829445,0.401826581,0.191487769,2.1368,0.274829421,0.07817535,25.1456,0.09705636,0.997849714,0.673200818,11.55357875,0.181964829,0.824122114,0.044470865,0.028804228,0.089307256,0.424647055,0.224781532,2.2398,0.262066776,0.08365994,25.8446,0.105517569,1.032179827,0.66756304,BBB-,BBB+
30/06/2016,BVL:INTERBC1,11.15201715,0.191426412,0.886111036,0.046874265,0.031173532,0.087308405,0.407110945,0.20253336,2.0524,0.252820044,0.083246469,22.8884,0.112723298,1.106488891,0.658906001,11.49942184,0.185379576,0.828257732,0.045452589,0.029826358,0.088849395,0.41756855,0.21657544,2.1648,0.259268606,0.08232225,24.8808,0.107502379,1.028607018,0.668327014,BBB-,BBB+
30/09/2016,BVL:INTERBC1,10.49282571,0.198658412,0.833936863,0.04628018,0.027601382,0.088446744,0.431834567,0.176700948,2.0908,0.258699075,0.078221683,21.9384,0.108427755,1.020444018,0.677319754,11.27299626,0.190163993,0.827175033,0.04628186,0.029880398,0.088661057,0.421856489,0.194830383,2.0489,0.254610732,0.079977684,23.0863,0.104102636,1.023257878,0.67327465,BBB-,BBB+
31/12/2016,BVL:INTERBC1,10.28963576,0.207054576,0.83317067,0.04751969,0.029202799,0.045844839,0.419901998,0.587287713,2.2732,0.278361199,0.081161548,23.3904,0.115661733,0.974092958,0.707649244,10.92558895,0.195142992,0.839033211,0.046776952,0.029078526,0.077607358,0.415168523,0.289502448,2.1383,0.266177435,0.080201263,23.3407,0.108467287,1.024718895,0.679268954,BBB,BBB+
31/03/2017,BVL:INTERBC1,10.02282542,0.199430946,0.902934974,0.047852695,0.032589573,0.073996691,0.416624235,0.303624561,1.9452,0.24085474,0.08317315,19.4964,0.121732594,1.058389199,0.696609122,10.48932601,0.199142587,0.864038386,0.047131708,0.030141822,0.07389917,0.418867936,0.317536646,2.0904,0.257683764,0.081450713,21.9284,0.114636345,1.039853766,0.68512103,BBB,BBB+
